Field Name,Number Non-PA Wells,INJ Types (All),"Water Cut, %","GOR, Mscf/BO","Daily Liquid Rate, bpd","Daily Gas Rate, Mscfpd",Type,Status,Lat,Lon,EOR_Technology,INJ Type
MONARCH,104,WATER,38.28991799,0.15086965,267.483871,24.90322581,Oil,Active,45.10216907,-104.193272,,WATER
"FRANKS, NW",23,SALT WATER,89.27034739,0.149852258,712.2258065,11.4516129,Oil,Active,29.39285054,-95.05435063,,WATER
"TOMBALL, W.",43,SALT WATER,98.21274763,0.148594378,449.4193548,1.193548387,Oil,End of Life,30.05920235,-95.67330855,,WATER
RAGO NORTH,29,WATER,99.26184287,0.14858841,5882.129032,6.451612903,Oil,End of Life,40.03270985,-103.3763774,,WATER
FOUR C,99,SALT WATER,88.12643374,0.145457923,1462.451613,25.25806452,Oil,Active,31.24121075,-102.5703465,,WATER
SHOSHONE,65,"SALT WATER, WATER",97.96593648,0.144299989,14759.90323,43.32258065,Oil,End of Life,42.74237903,-107.3666475,,WATER
BIG -S-,55,,94.36672968,0.142857143,597.2580645,4.806451613,Oil,Active,33.50416763,-100.0844316,,UNKNOWN
"NORTON, N.",49,SALT WATER,30,0.142857143,0.322580645,0.032258065,Oil,Active,31.88640194,-100.1102651,,WATER
STONY CREEK,101,SALT WATER,66.44509439,0.142630745,121.3225806,5.806451613,Oil,Active,48.2446327,-103.5227514,,WATER
"NIX, SOUTH",76,SALT WATER,79.43060498,0.141291811,271.9354839,7.903225806,Oil,Active,32.24954675,-102.7517627,,WATER
SERIO,74,SALT WATER,91.94549321,0.140086207,2973.290323,33.5483871,Oil,Active,32.17934538,-102.3217175,,WATER
SULPHUR DRAW,165,SALT WATER,73.09862334,0.139541387,428.8064516,16.09677419,Oil,Active,32.47201162,-101.8969024,,WATER
"ANDREWS, N.",120,SALT WATER,57.69072165,0.137426901,78.22580645,4.548387097,Oil,Active,32.31706003,-102.5811497,,WATER
LUCILLE,27,SALT WATER,91.11401503,0.137254902,296.2258065,3.612903226,Oil,Active,28.57270626,-98.01738797,,WATER
EMERALD,27,"SALT WATER, WATER",98.70787261,0.136626379,9501.709677,16.77419355,Oil,End of Life,40.3817468,-104.9614148,,WATER
TERRYON,26,SALT WATER,95.32306807,0.135384615,448.3225806,2.838709677,Oil,End of Life,33.32206012,-102.4919049,,WATER
NO WATER CREEK,27,WATER,28.99637243,0.133855586,133.3870968,12.67741935,Oil,Active,43.98068139,-107.8056433,,WATER
"NEILL, S.",155,SALT WATER,85.14851485,0.133333333,19.5483871,0.387096774,Oil,Active,32.53055119,-100.2689044,,WATER
JO-MILL,1195,"SALT WATER, ",69.09790116,0.132990067,7440.354839,305.7741935,Oil,Active,32.65090756,-101.6495038,,WATER
CYMRIC,4513,"GAS, WATER",92.3867714,0.132202897,273793.8065,2755.709677,Oil,Active,35.35759936,-119.6698944,"Steam, Steam",WATER
EAST FORK,311,"SALT WATER, ",90.69909558,0.13173456,2111.483871,25.87096774,Oil,Active,44.64811936,-100.7100268,,WATER
BIG RRR,80,SALT WATER,92.35398521,0.131437356,2744.419355,27.58064516,Oil,Active,33.53867155,-100.1384531,,WATER
KINGDOM,505,SALT WATER,93.79534115,0.129912843,18969.09677,152.9032258,Oil,Active,33.3653941,-102.5063807,"Gas, CO2, Hydrocarbon, Miscible",WATER
CLAY CREEK,131,SALT WATER,86.81644681,0.127212721,1631.064516,27.35483871,Oil,Active,31.16612527,-97.09204127,,WATER
ADENA,247,"WATER, ",93.85040594,0.126404494,1307.193548,10.16129032,Oil,Active,40.06889383,-103.8080346,ASP,WATER
QUITMAN,531,SALT WATER,96.28239705,0.125560538,17414.96774,81.29032258,Oil,End of Life,32.69472139,-94.16428842,,WATER
DILL,66,"SALT WATER, WATER",0,0.124911785,45.70967742,5.709677419,Oil,Active,35.71714778,-96.74565341,,WATER
WM,16,SALT WATER,96.72907409,0.124721604,442.8064516,1.806451613,Oil,End of Life,33.1824386,-99.95645995,,WATER
SAGE CREEK,65,WATER,98.56706105,0.122714596,14529.12903,25.5483871,Oil,End of Life,45.20197909,-109.0164904,,WATER
MTS,101,"SALT WATER, FRESH WATER",93.88859901,0.121664888,1978.322581,14.70967742,Oil,Active,32.76662622,-101.9613415,,WATER
CROFF,50,,71.33316844,0.121656601,260.8387097,9.096774194,Oil,Active,47.74314697,-102.9184834,,UNKNOWN
D-L-S,272,SALT WATER,88.23808983,0.121486297,3122.16129,44.61290323,Oil,Active,33.44821881,-102.3675796,,WATER
FORT COLLINS,75,WATER,0,0.121308017,91.74193548,11.12903226,Oil,Active,40.64589925,-105.044867,,WATER
WALKER,276,"SALT WATER, WATER",92.69535674,0.121262458,797.5483871,7.064516129,Oil,Active,34.06760026,-100.0053849,,WATER
BOLING,401,"SALT WATER, GAS, SALT WATER,FRAC FLUID",90.5858449,0.121103118,285.7741935,3.258064516,Oil,Active,29.36731959,-95.96505403,,WATER
"DORA, N.",120,SALT WATER,98.69818973,0.12006079,1630.483871,2.548387097,Oil,End of Life,32.41671528,-100.1968908,,WATER
COST,163,,8.333333333,0.119617225,7.35483871,0.806451613,Oil,Active,29.36830934,-97.59590015,,UNKNOWN
"JEFFERSON, NE",18,SALT WATER,76.359375,0.118307997,206.4516129,5.774193548,Oil,Active,33.47518532,-98.58370809,,WATER
MOORE WEST,187,"SALT WATER, WATER",0,0.116847433,223.0645161,26.06451613,Oil,Active,35.34628153,-97.56183912,,WATER
WINDMILL,30,WATER,96.38539354,0.115358362,1307.419355,5.451612903,Oil,End of Life,41.26078719,-103.9312753,Surfactant,WATER
BALT,198,SALT WATER,10.27586207,0.115295926,46.77419355,4.838709677,Oil,Active,33.55095455,-100.4756427,,WATER
MUSH CREEK,79,WATER,29.46859903,0.115068493,33.38709677,2.709677419,Oil,Active,43.78296945,-104.4405308,"Polymer, Polymer",WATER
CASMALIA,172,WATER,97.11478472,0.11505508,8221,27.29032258,Oil,End of Life,34.84886124,-120.5046634,"Steam, Steam",WATER
SHERRY,21,SALT WATER,92.2988144,0.114441417,307.4516129,2.709677419,Oil,Active,33.02897522,-100.1762512,,WATER
CHAVES,19,,4.079110012,0.113402062,26.09677419,2.838709677,Oil,Active,33.1700175,-103.8790113,,UNKNOWN
UNION,113,,88.96810625,0.112668001,1022.548387,12.70967742,Oil,Active,32.73065948,-102.7026538,,UNKNOWN
TORCHLIGHT,66,WATER,99.47504653,0.112445521,63446.48387,37.4516129,Oil,End of Life,44.37790984,-107.9779417,Surfactant,WATER
IRON POST,1244,"SALT WATER, WATER",0,0.112392881,195.7419355,22,Oil,Active,35.68799702,-96.45083688,,WATER
TSTAR,228,"SALT WATER, , CO2",51.95720533,0.112360819,1784.967742,96.35483871,Oil,Active,33.43861668,-102.4603943,,WATER
COALINGA,5049,"WATER, ",92.86308076,0.111853156,77763.29032,620.7741935,Oil,Active,36.20867532,-120.3737561,"Surfactant, Steam, Polymer",WATER
HIGH FIVE,18,WATER,98.65458055,0.111041797,3843.387097,5.741935484,Oil,End of Life,45.67549684,-107.2129688,Polymer,WATER
MABEE,1121,"SALT WATER, BRACKISH WATER, CO2, CO2,SALT WATER",66.43538128,0.110011618,2398.935484,88.58064516,Oil,Active,32.22447711,-102.2218877,"CO2, Miscible, Polymer",WATER
TEAPOT NAVAL RESERVE,772,"GAS, WATER",96.34191419,0.109743401,14399.3871,57.80645161,Oil,End of Life,43.28877637,-106.2004345,,WATER
ARCHER COUNTY REGULAR,6367,"SALT WATER, GAS, FRESH WATER",97.55684823,0.10951211,11285,30.19354839,Oil,End of Life,33.58727062,-98.69736495,Polymer,WATER
ELK,122,SALT WATER,66.84549356,0.108183079,210.4516129,7.548387097,Oil,Active,47.73124002,-103.5849376,,WATER
CONDRON,35,SALT WATER,98.39647854,0.107843137,205.1935484,0.35483871,Oil,End of Life,33.08340383,-99.16468478,,WATER
STEAMBOAT BUTTE,189,WATER,98.36483088,0.106758287,74931.58065,130.8064516,Oil,End of Life,43.25084053,-108.9060852,Polymer,WATER
WTG,96,SALT WATER,84.41050335,0.106177606,428.7419355,7.096774194,Oil,Active,33.3406526,-101.3133803,,WATER
ACE OF SPADES,16,SALT WATER,84.78704189,0.106089621,553.6451613,8.935483871,Oil,Active,32.89067448,-101.6746803,,WATER
SUNTURA,122,"SALT WATER, ",69.42045633,0.105177819,3903.516129,125.5483871,Oil,Active,33.31358676,-102.5309796,,WATER
YA,22,,92.9005257,0.104241553,632.0322581,4.677419355,Oil,Active,33.44850007,-100.0975278,,UNKNOWN
GG,17,,95.42833264,0.104204753,385.9677419,1.838709677,Oil,End of Life,33.51188347,-100.0867193,,UNKNOWN
TIOGA,251,"SALT WATER, WATER",40.19933555,0.103703704,58.25806452,3.612903226,Oil,Active,46.37191198,-94.64048881,,WATER
FLOWERS,621,"SALT WATER, FRESH WATER",94.25485079,0.102385843,7107.258065,41.80645161,Oil,Active,33.08314406,-100.1308146,Polymer,WATER
WESTBROOK,3044,"SALT WATER, FRESH WATER,SALT WATER",89.02845199,0.101418949,28242.25806,314.2580645,Oil,Active,32.3976263,-101.0538585,Polymer,WATER
HARDIN,165,SALT WATER,96.07078249,0.100452034,4903.709677,19.35483871,Oil,End of Life,37.04679299,-100.4501102,,WATER
METZ,41,SALT WATER,94.8694912,0.099539171,682.1935484,3.483870968,Oil,Active,31.96589507,-102.3933396,,WATER
HAPPY,165,SALT WATER,89.458156,0.099323124,6374.290323,66.74193548,Oil,Active,33.08127182,-101.3651608,,WATER
LEEPER,547,SALT WATER,89.35476736,0.098141061,5542.387097,57.90322581,Oil,Active,33.94098978,-100.8415294,,WATER
MONTAGUE COUNTY REG.,2490,"SALT WATER, SALT WATER,FRAC FLUID",98.62745427,0.096847371,40405.25806,53.70967742,Oil,End of Life,33.88654465,-97.68123682,,WATER
AUSTIN PIERCE,18,"SALT WATER, SALT WATER,FRAC FLUID",0,0.096296296,4.35483871,0.419354839,Oil,Active,29.31456211,-97.48658598,,WATER
LUSTRE,64,WATER,83.70483461,0.094940662,1267.741935,19.61290323,Oil,Active,48.40744506,-106.0372595,,WATER
EVB,89,SALT WATER,94.83836331,0.094725111,1682.387097,8.225806452,Oil,Active,32.33044458,-100.2795673,,WATER
"MENGEL, E.",115,SALT WATER,94.71220527,0.093442623,744.2580645,3.677419355,Oil,Active,33.03545306,-100.1821833,,WATER
"THOMPSON, N.",109,SALT WATER,96.23466306,0.092260236,3055.032258,10.61290323,Oil,End of Life,29.49695621,-95.55771777,,WATER
"SAGERTON, SOUTH",67,SALT WATER,91.84245221,0.090909091,195.7419355,1.451612903,Oil,Active,32.94842519,-100.0280163,,WATER
"FORT MCKAVITT, N.",48,,61.3253012,0.090342679,53.5483871,1.870967742,Oil,Active,30.93056006,-100.1393264,,UNKNOWN
CLARA COUCH,111,SALT WATER,94.39874183,0.089092873,1066.580645,5.322580645,Oil,Active,30.76091168,-101.7257826,,WATER
DAWSON,270,,99.56389913,0.089050132,11213.74194,4.35483871,Oil,End of Life,39.20811199,-87.2077095,,UNKNOWN
WEGER,93,SALT WATER,58.60957643,0.088987764,70.06451613,2.580645161,Oil,Active,31.02036264,-101.4357316,,WATER
"WELLMAN, W.",90,SALT WATER,87.34439834,0.08852459,155.483871,1.741935484,Oil,Active,33.01394452,-102.5050133,,WATER
ESCONDIDO,57,SALT WATER,1.690821256,0.088452088,13.35483871,1.161290323,Oil,Active,30.59401712,-101.0482628,,WATER
RIO PUERCO,29,WATER,70.10369791,0.088350785,164.8709677,4.35483871,Oil,Active,35.98775121,-107.1276177,,WATER
"LITTLE BEAVER, EAST",42,"GAS, WATER",97.58027818,0.088307441,1630.419355,3.483870968,Oil,End of Life,46.14775316,-104.0687794,,WATER
LYNCH,30,WATER,20.71965204,0.088279302,81.58064516,5.709677419,Oil,Active,32.58171726,-103.2893902,,WATER
"BREEDLOVE, EAST",52,SALT WATER,80.33511752,0.086390533,138.6129032,2.35483871,Oil,Active,32.49316541,-102.0080565,,WATER
"SPRABERRY, W.",149,SALT WATER,74.8415457,0.086347013,631.0967742,13.70967742,Oil,Active,32.68068152,-101.7860417,,WATER
HANDY,39,SALT WATER,87.6557724,0.085714286,137.1935484,1.451612903,Oil,Active,34.15049232,-96.61383546,,WATER
ADA DISTRICT EAST,41,SALT WATER,0,0.085578447,20.35483871,1.741935484,Oil,Active,34.77294404,-96.61360205,,WATER
SHORT,30,SALT WATER,91.4940239,0.085480094,323.8709677,2.35483871,Oil,Active,34.00829619,-98.21496465,,WATER
MOORE,1080,"SALT WATER, WATER",86.59318261,0.085417083,1202.806452,13.77419355,Oil,Active,32.43676968,-101.650688,,WATER
SOUTH WESTHOPE,46,"SALT WATER, WATER",87.10649911,0.083435885,1016.516129,10.93548387,Oil,Active,48.85193512,-100.9999144,,WATER
HOLBERT,22,SALT WATER,98.16224997,0.082872928,317.7096774,0.483870968,Oil,End of Life,33.16317189,-98.8613736,,WATER
"ROSE CREEK, N",64,SALT WATER,96.55100769,0.082329317,465.7741935,1.322580645,Oil,End of Life,32.0485369,-100.8980441,,WATER
"HANKAMER, N.",23,SALT WATER,90.069905,0.081227437,179.9677419,1.451612903,Oil,Active,29.87006583,-94.60111153,,WATER
WOODROW,115,WATER,76.08337905,0.080275229,58.80645161,1.129032258,Oil,Active,41.01808985,-84.3155723,,WATER
PUMPHREY,16,,79.17576419,0.079947575,118.1935484,1.967741935,Oil,Active,33.13685538,-100.109895,,UNKNOWN
NOODLEKIRK,36,,78.44682048,0.078328982,57.32258065,0.967741935,Oil,Active,32.556639,-100.10619,,UNKNOWN
BUFFALO SPRINGS,68,SALT WATER,78.69886858,0.076608784,148.2580645,2.419354839,Oil,Active,33.53850528,-98.11362361,,WATER
IRON BRIDGE,42,SALT WATER,79.8051673,0.075922819,761.6129032,11.67741935,Oil,Active,33.43799706,-100.8120814,,WATER
ZENITH,84,,84.7453289,0.075503356,126.0322581,1.451612903,Oil,Active,44.43975919,-103.518737,CO2,UNKNOWN
TWIN PEAKS,140,,95.15071438,0.073607157,3271.516129,11.67741935,Oil,End of Life,33.44894617,-100.1173121,Polymer,UNKNOWN
PORT NECHES,179,SALT WATER,93.96663964,0.072882736,1313.129032,5.774193548,Oil,Active,30.03291031,-93.93643533,"CO2, Miscible",WATER
"CLAUENE, NORTH",20,"SALT WATER, SALT WATER,FRAC FLUID",58.29145729,0.072289157,32.09677419,0.967741935,Oil,Active,33.49091804,-102.3658741,,WATER
SAND FLAT,51,SALT WATER,96.88445907,0.071731235,3420.935484,7.64516129,Oil,End of Life,32.47108765,-95.26501607,,WATER
WILLOW RIDGE,22,WATER,33.33333333,0.071428571,3.387096774,0.161290323,Oil,Active,48.71854976,-111.4872322,,WATER
"STOWELL, N.",15,SALT WATER,95.51282051,0.071428571,20.12903226,0.064516129,Oil,End of Life,29.86041198,-94.36433773,,WATER
HOWARD GLASSCOCK,7487,"SALT WATER, ACID GAS,CO2",98.67736292,0.071073476,530826.129,499,Oil,End of Life,32.10771988,-101.3233523,Polymer,WATER
PEARSALL,3578,"SALT WATER, WATER, SALT WATER,FRAC FLUID",95.1452845,0.070588235,4066.548387,13.93548387,Oil,End of Life,28.79327831,-99.32368882,,WATER
"BLOCK 31, NW.",51,SALT WATER,36.04021655,0.070133011,41.70967742,1.870967742,Oil,Active,31.5203621,-102.5101508,,WATER
WHITEBEAD WEST,55,"SALT WATER, WATER",0,0.069717935,60.61290323,4.225806452,Oil,Active,34.72811988,-97.31760143,,WATER
SIVELLS BEND,249,SALT WATER,96.10759896,0.069245363,7863.129032,21.19354839,Oil,End of Life,33.86557103,-97.22874009,,WATER
ROVER,36,SALT WATER,0,0.069214876,31.22580645,2.161290323,Oil,Active,35.05860909,-97.06314109,,WATER
THOMPSON CREEK,198,WATER,53.06490856,0.068979933,822,26.61290323,Oil,Active,44.88939663,-104.8265297,Alkali-Polymer,WATER
REVILO,461,"SALT WATER, ",90.65821523,0.068148148,1165.419355,7.419354839,Oil,Active,32.86826858,-101.0606847,,WATER
FIG RIDGE,176,SALT WATER,96.64580481,0.067055394,659.7419355,1.483870968,Oil,End of Life,29.75128445,-94.42016711,,WATER
GAITHER DRAW,74,WATER,43.71458924,0.067002202,182.1935484,6.870967742,Oil,Active,44.07762392,-105.6395892,,WATER
"DORMAN, WEST",54,SALT WATER,45.47095998,0.066777042,214.3870968,7.806451613,Oil,Active,31.95206276,-100.0940576,,WATER
RANDOLPH,106,,84.20683201,0.066666667,275.7419355,2.903225806,Oil,Active,40.79747589,-86.39915599,,UNKNOWN
PADUCA,45,WATER,87.46081505,0.066666667,30.87096774,0.258064516,Oil,Active,32.13882791,-103.6876561,,WATER
BIG -N-,131,SALT WATER,96.34025401,0.066433566,1008.354839,2.451612903,Oil,End of Life,33.48180749,-100.0841447,,WATER
WHITHARRAL,98,"SALT WATER, FRESH WATER,SALT WATER",88.55239588,0.06405868,1728.774194,12.67741935,Oil,Active,33.74316971,-102.2714022,,WATER
DEARING,140,SALT WATER,85.80104712,0.063421829,154.0322581,1.387096774,Oil,Active,33.21179552,-98.29965035,,WATER
ANNE TANDY,695,"SALT WATER, CO2",94.55895942,0.062324129,65313.64516,221.483871,Oil,Active,33.4688941,-100.0786421,,WATER
WHITETAIL,76,SALT WATER,57.02952843,0.061538462,73.19354839,1.935483871,Oil,Active,41.26212007,-100.5365011,,WATER
BRUCE,48,WATER,93.35087083,0.061391542,355.6129032,1.451612903,Oil,Active,35.61079692,-97.37633973,,WATER
ARIES,63,SALT WATER,89.2,0.061111111,161.2903226,1.064516129,Oil,Active,33.49094937,-97.73605505,,WATER
HASTINGS,104,SALT WATER,98.08658678,0.060606061,333.8064516,0.387096774,Oil,End of Life,29.49782733,-95.24114155,"CO2, Miscible",WATER
HILDRETH,99,"SALT WATER, ",80.33985017,0.060408922,176.5483871,2.096774194,Oil,Active,33.7610891,-97.84227593,,WATER
SPRING COULEE,15,SALT WATER,94.52752594,0.059777968,690.2580645,2.258064516,Oil,Active,48.73360225,-108.0051183,,WATER
PENA CREEK,737,"SALT WATER, SALT WATER,FRAC FLUID",92.28010693,0.057432432,989.483871,4.387096774,Oil,Active,28.60407413,-99.98683662,,WATER
BARNHART,116,SALT WATER,61.30614352,0.05670447,124.9677419,2.741935484,Oil,Active,31.15064295,-101.3319816,,WATER
"SPECK, SE.",39,SALT WATER,94.26082501,0.055803571,251.8064516,0.806451613,Oil,Active,31.18640287,-99.95641058,,WATER
BLOCK 2,102,"SALT WATER, ",93.0326063,0.054545455,585.6774194,2.225806452,Oil,Active,32.21945337,-102.4462727,,WATER
"ROCKER -A-, SOUTH",32,SALT WATER,92.30090448,0.054441261,146.2258065,0.612903226,Oil,Active,33.0171348,-101.2395927,,WATER
LIVINGSTON,365,"SALT WATER, ",64.52134604,0.053712654,1655.516129,31.5483871,Oil,Active,30.62767883,-94.05875651,,WATER
DEMPSEY CREEK,129,"SALT WATER, FRESH WATER,SALT WATER",65.76109215,0.053429027,472.5806452,8.64516129,Oil,Active,32.36124558,-102.0929871,,WATER
BALDWIN,283,SALT WATER,3.595890411,0.053285968,18.83870968,0.967741935,Oil,Active,31.35643812,-96.08312855,,WATER
ANDERSON RANCH,54,,94.49771435,0.052684904,1157.290323,3.35483871,Oil,Active,32.90654361,-103.7183617,,UNKNOWN
I.M.U.,284,SALT WATER,98.66504784,0.05239262,33530.25806,23.4516129,Oil,End of Life,33.22458294,-98.63111442,,WATER
FELKEN,146,SALT WATER,86.92851642,0.05115158,921.483871,6.161290323,Oil,Active,32.86688084,-101.7585912,,WATER
SPENCER DISTRICT,219,"SALT WATER, WATER",0,0.050955414,5.064516129,0.258064516,Oil,Active,35.85811572,-95.84025416,,WATER
BELL,145,SALT WATER,83.42524191,0.050847458,310.0322581,2.612903226,Oil,Active,45.7835822,-102.5637311,,WATER
"MATHIS, E",200,,47.57709251,0.050420168,29.29032258,0.774193548,Oil,Active,28.07208976,-97.71193567,,UNKNOWN
"WELCH, SE.",82,SALT WATER,89.91365926,0.05012202,1703.677419,8.612903226,Oil,Active,32.85854899,-102.0304433,,WATER
POSTLE,453,"WATER, SALT WATER, GAS, GAS,WATER",0,0.049940453,2031.451613,101.4516129,Oil,Active,36.88654183,-101.6381349,"CO2, Miscible",WATER
DUBLIN,46,SALT WATER,61.20401338,0.049568966,154.3225806,2.967741935,Oil,Active,46.84376149,-103.5051467,,WATER
DONKEY CREEK,26,WATER,67.59455371,0.049019608,213.2258065,3.387096774,Oil,Active,44.24974481,-105.0587615,,WATER
HUTCH,50,SALT WATER,89.95691909,0.04760724,1295.387097,6.193548387,Oil,Active,35.69313111,-101.1981133,,WATER
DONKEY CREEK NORTH,15,WATER,10.84656085,0.047477745,36.58064516,1.548387097,Oil,Active,44.29424371,-105.0597853,,WATER
HAAS,64,"SALT WATER, WATER",96.96605532,0.046313224,1744.774194,2.451612903,Oil,End of Life,48.4060931,-101.3014115,,WATER
MOOSE,127,"SALT WATER, WATER",91.95806706,0.045833333,1347.774194,4.967741935,Oil,Active,32.31643349,-102.3302753,,WATER
HUBBARD,130,SALT WATER,38.61111111,0.045248869,23.22580645,0.64516129,Oil,Active,34.87398539,-99.44414108,,WATER
BYRON,212,WATER,99.10865573,0.045118001,156414.7097,62.90322581,Oil,End of Life,44.79473381,-108.4687575,Polymer,WATER
LINKER,222,"SALT WATER, FRESH WATER,SALT WATER, FRESH WATER",47.45505952,0.044972804,5259.645161,124.2903226,Oil,Active,33.54559769,-102.3726613,,WATER
TRIX-LIZ,219,SALT WATER,88.05717054,0.043610548,266.3225806,1.387096774,Oil,Active,33.36792841,-94.99608173,,WATER
"HASTINGS, WEST",1296,"SALT WATER, CO2, CO2,SALT WATER",85.80464273,0.042741848,45951.87097,278.8064516,Oil,Active,29.4992572,-95.25325853,"Immiscible, CO2",WATER
CAPTAIN BURK,42,SALT WATER,97.27821308,0.042671614,3832.870968,4.451612903,Oil,End of Life,33.54280056,-100.2027562,,WATER
"BOYDELL,",26,SALT WATER,94.20565832,0.042253521,474.3225806,1.161290323,Oil,Active,32.52405349,-102.913121,,WATER
SAPULPA DISTRICT,698,"SALT WATER, WATER",0,0.041284404,70.32258065,2.903225806,Oil,Active,35.94266499,-96.15576593,,WATER
SS154,449,"GAS, ",80.80806773,0.041180438,4983.612903,39.38709677,Oil,Active,28.71722684,-91.21677834,,GAS
BALFOUR,66,,84.63630184,0.039823009,47.4516129,0.290322581,Oil,Active,29.11143502,-97.0795894,,UNKNOWN
BUENOS,141,SALT WATER,97.20589678,0.039804878,5916.83871,6.580645161,Oil,End of Life,33.31797859,-101.4758392,,WATER
TAPIA,43,"WATER, ",97.96368715,0.039780521,1154.83871,0.935483871,Oil,End of Life,34.47876632,-118.6018894,,WATER
"CLARA DRISCOLL, S.E.",33,SALT WATER,97.09605361,0.038461538,173.2903226,0.193548387,Oil,End of Life,27.64242874,-97.72393261,,WATER
EDNA DISTRICT,271,"SALT WATER, WATER",0,0.038272472,91.87096774,3.516129032,Oil,Active,35.71646457,-96.25257034,,WATER
GARCIA,359,"SALT WATER, GAS",95.57467637,0.036521739,2095.709677,3.387096774,Oil,End of Life,27.77582957,-99.36712201,,WATER
"SEAGRAVES, S.",25,SALT WATER,71.81631455,0.036439355,219.8709677,2.258064516,Oil,Active,32.92517648,-102.6585855,,WATER
MIDWELL,40,WATER,0,0.036144578,26.77419355,0.967741935,Oil,Active,36.73641865,-102.0485491,,WATER
SPINDLETOP,407,"FRESH WATER, SALT WATER, GAS, ",90.00651318,0.035987532,1139.129032,4.096774194,Oil,Active,31.2521561,-95.26248711,,WATER
QUAIL,28,WATER,77.4501992,0.035335689,40.48387097,0.322580645,Oil,Active,36.33897602,-103.8848667,,WATER
"LUCKY RIDGE, SW.",45,BRACKISH WATER,72.80073886,0.034077128,977.9677419,9.064516129,Oil,Active,33.28017079,-98.18835021,,WATER
SARA-MAG,33,SALT WATER,0,0.032663317,12.83870968,0.419354839,Oil,Active,32.45333106,-101.287447,,WATER
LOCO DISTRICT,2353,"LPG, SALT WATER, WATER",0,0.032428703,280.516129,9.096774194,Oil,Active,34.32325386,-97.74836067,"Microbial, Steam,",WATER
M.F.E.,109,"SALT WATER, ",97.12741847,0.032063739,5778.774194,5.322580645,Oil,End of Life,32.15569843,-102.3059149,,WATER
GUTHRIE,99,,0,0.032,16.12903226,0.516129032,Oil,Active,36.52797087,-96.89757594,,UNKNOWN
MOUSE RIVER PARK,101,WATER,91.80802648,0.030784031,3274.645161,8.258064516,Oil,Active,48.83090643,-101.7490235,,WATER
